id_factura,id_proveedor,monto_usd,area_interna,fecha,articulos
FAC-05419,PROV-0952,"1013,82",Operaciones,2/2/2025,SKU-8131
FAC-05423,PROV-0694,"3021,66",Operaciones,21/10/2025,SKU-1888
FAC-05433,PROV-0218,"9532,03",Operaciones,16/8/2025,SKU-2880
FAC-05435,PROV-0082,"8251,99",Operaciones,7/10/2025,SKU-5804
FAC-05437,PROV-0567,"11088,64",Operaciones,22/1/2025,SKU-1568
FAC-05460,PROV-0428,"5962,9",Operaciones,4/7/2025,SKU-3543
FAC-05463,PROV-0318,"1962,87",Operaciones,26/8/2025,SKU-1639
FAC-05473,PROV-0950,"5815,53",Operaciones,28/11/2025,SKU-8230
FAC-05477,PROV-0907,"2704,78",Operaciones,2/10/2025,SKU-4230
FAC-05479,PROV-0640,"11476,72",Operaciones,25/9/2025,SKU-7773
FAC-05482,PROV-0256,"893,53",Operaciones,11/8/2025,SKU-5426
FAC-05500,PROV-0568,"7610,87",Operaciones,14/1/2025,SKU-1585
FAC-05502,PROV-0388,"12376,48",Operaciones,30/7/2025,SKU-8799
FAC-05512,PROV-0565,"8826,36",Operaciones,12/5/2025,SKU-7383
FAC-05519,PROV-0914,"11837,98",Operaciones,1/3/2025,SKU-6831
FAC-05523,PROV-0468,"393,4",Operaciones,12/12/2025,SKU-5799
FAC-05525,PROV-0359,"11211,59",Operaciones,30/7/2025,SKU-1952
FAC-05526,PROV-0653,"13770,24",Operaciones,6/8/2025,SKU-9069
FAC-05534,PROV-0717,"2117,07",Operaciones,4/7/2025,SKU-7429
FAC-05543,PROV-0419,"8203,92",Operaciones,11/7/2025,SKU-8897
FAC-05556,PROV-0017,"8911,83",Operaciones,19/3/2025,SKU-8523
FAC-05559,PROV-0577,"3920,91",Operaciones,6/5/2025,SKU-7420
FAC-05561,PROV-0483,"9866,15",Operaciones,24/1/2025,SKU-9331
FAC-05563,PROV-0893,"12330,97",Operaciones,4/1/2025,SKU-8969
FAC-05567,PROV-0975,"4508,69",Operaciones,14/2/2025,SKU-6326
FAC-05568,PROV-0711,"8775,18",Operaciones,9/5/2025,SKU-9091
FAC-05584,PROV-0339,"13355,3",Operaciones,11/7/2025,SKU-7285
FAC-05590,PROV-0927,"359,17",Operaciones,9/5/2025,SKU-2376
FAC-05594,PROV-0284,"13651,32",Operaciones,25/4/2025,SKU-2283
FAC-05596,PROV-0619,"5121,83",Operaciones,9/2/2025,SKU-3571
FAC-05600,PROV-0364,"6127,64",Operaciones,29/11/2025,SKU-3072
FAC-05601,PROV-0712,"11252,07",Operaciones,9/12/2025,SKU-4270
FAC-05612,PROV-0007,"13658,01",Operaciones,17/10/2025,SKU-9980
FAC-05620,PROV-0097,"4878,81",Operaciones,28/12/2025,SKU-9272
FAC-05623,PROV-0745,"10782,21",Operaciones,18/3/2025,SKU-8096
FAC-05624,PROV-0452,"8428,72",Operaciones,19/10/2025,SKU-3735
FAC-05625,PROV-0979,"9669,27",Operaciones,21/10/2025,SKU-2663
FAC-05635,PROV-0014,"14127,85",Operaciones,23/10/2025,SKU-6263
FAC-05638,PROV-0198,"11459,42",Operaciones,2/7/2025,SKU-8579
FAC-05643,PROV-0364,"5297,39",Operaciones,20/12/2025,SKU-7158
FAC-05647,PROV-0380,"3562,37",Operaciones,22/7/2025,SKU-2546
FAC-05652,PROV-0604,"4056,46",Operaciones,8/4/2025,SKU-5597
FAC-05654,PROV-0673,"8282,11",Operaciones,4/7/2025,SKU-3800
FAC-05664,PROV-0456,"8206,91",Operaciones,20/8/2025,SKU-1286
FAC-05670,PROV-0835,"13488,68",Operaciones,25/12/2025,SKU-5805
FAC-05673,PROV-0544,"10799,69",Operaciones,14/5/2025,SKU-2302
FAC-05676,PROV-0515,"5800,71",Operaciones,20/2/2025,SKU-8157
FAC-05680,PROV-0200,"11713,96",Operaciones,17/10/2025,SKU-9896
FAC-05688,PROV-0230,"4223,45",Operaciones,14/2/2025,SKU-3612
FAC-05694,PROV-0544,"6943,06",Operaciones,5/2/2025,SKU-8642
FAC-05699,PROV-0132,"12608,58",Operaciones,9/9/2025,SKU-1094
FAC-05700,PROV-0701,"1242,45",Operaciones,23/12/2025,SKU-2843
FAC-05708,PROV-0807,"4221,87",Operaciones,30/9/2025,SKU-3063
FAC-05709,PROV-0249,"2007,63",Operaciones,16/12/2025,SKU-3967
FAC-05718,PROV-0816,"8258,45",Operaciones,20/9/2025,SKU-1681
FAC-05724,PROV-0208,"2470,55",Operaciones,18/2/2025,SKU-6407
FAC-05730,PROV-0612,"10073,99",Operaciones,17/11/2025,SKU-1147
FAC-05731,PROV-0702,"11252,29",Operaciones,12/7/2025,SKU-6494
FAC-05739,PROV-0603,"4922,67",Operaciones,7/10/2025,SKU-2805
FAC-05742,PROV-0702,"14893,99",Operaciones,15/10/2025,SKU-6873
FAC-05743,PROV-0388,"7125,77",Operaciones,18/12/2025,SKU-6754
FAC-05748,PROV-0014,"9790,21",Operaciones,9/7/2025,SKU-5851
FAC-05752,PROV-0533,1563,Operaciones,10/10/2025,SKU-5767
FAC-05760,PROV-0622,"10370,3",Operaciones,12/2/2025,SKU-5140
FAC-05765,PROV-0187,"1909,97",Operaciones,9/8/2025,SKU-5094
FAC-05781,PROV-0992,"12926,46",Operaciones,27/8/2025,SKU-3878
FAC-05798,PROV-0088,"14757,83",Operaciones,28/6/2025,SKU-6083
FAC-05829,PROV-0439,"8156,78",Operaciones,1/10/2025,SKU-7213
FAC-05834,PROV-0523,"12223,02",Operaciones,15/9/2025,SKU-5911
FAC-05841,PROV-0506,"3257,1",Operaciones,24/5/2025,SKU-4367
FAC-05849,PROV-0069,"8376,56",Operaciones,30/4/2025,SKU-5856
FAC-05867,PROV-0570,"11843,52",Operaciones,9/3/2025,SKU-9487
FAC-05873,PROV-0729,"9597,91",Operaciones,13/1/2025,SKU-5174
FAC-05880,PROV-0539,"278,14",Operaciones,7/6/2025,SKU-4740
FAC-05890,PROV-0892,"3382,75",Operaciones,8/11/2025,SKU-8644
FAC-05892,PROV-0121,"6979,75",Operaciones,23/12/2025,SKU-4838
FAC-05895,PROV-0336,"3558,69",Operaciones,18/3/2025,SKU-2275
FAC-05904,PROV-0674,"12895,3",Operaciones,12/12/2025,SKU-6735
FAC-05910,PROV-0981,"13643,87",Operaciones,15/3/2025,SKU-2401
FAC-05911,PROV-0323,"4359,96",Operaciones,14/8/2025,SKU-6933
FAC-05919,PROV-0112,"3342,12",Operaciones,29/4/2025,SKU-9426
FAC-05932,PROV-0414,"3742,79",Operaciones,15/8/2025,SKU-5053
FAC-05938,PROV-0716,"4224,99",Operaciones,30/10/2025,SKU-4227
FAC-05941,PROV-0985,"10963,69",Operaciones,29/12/2025,SKU-3857
FAC-05948,PROV-0942,"7271,47",Operaciones,23/7/2025,SKU-6740
FAC-05958,PROV-0848,"3379,31",Operaciones,9/4/2025,SKU-6531
FAC-05960,PROV-0780,"14986,49",Operaciones,14/5/2025,SKU-9400
FAC-05962,PROV-0444,"4762,11",Operaciones,30/6/2025,SKU-8728
FAC-05985,PROV-0228,"10259,67",Operaciones,15/7/2025,SKU-4146
FAC-05995,PROV-0483,"6820,38",Operaciones,6/10/2025,SKU-2396
FAC-05999,PROV-0343,"10226,08",Operaciones,12/8/2025,SKU-3570
FAC-06000,PROV-0065,"11834,51",Operaciones,18/10/2025,SKU-5506
FAC-06012,PROV-0510,"5995,38",Operaciones,1/10/2025,SKU-2553
FAC-06017,PROV-0787,"4263,36",Operaciones,14/3/2025,SKU-5480
FAC-06021,PROV-0332,"6171,26",Operaciones,1/2/2025,SKU-5476
FAC-06029,PROV-0453,"880,92",Operaciones,25/6/2025,SKU-9403
FAC-06039,PROV-0257,2736,Operaciones,2/4/2025,SKU-3958
FAC-06043,PROV-0910,"4198,24",Operaciones,27/11/2025,SKU-7492
FAC-06060,PROV-0966,"8407,58",Operaciones,5/3/2025,SKU-4316
FAC-06062,PROV-0662,"4878,65",Operaciones,1/11/2025,SKU-4148
FAC-06069,PROV-0016,"5176,08",Operaciones,18/5/2025,SKU-7545
FAC-06070,PROV-0260,"5503,5",Operaciones,6/7/2025,SKU-4803
FAC-06073,PROV-0650,"4743,13",Operaciones,2/11/2025,SKU-2206
FAC-06082,PROV-0622,"6021,35",Operaciones,4/1/2025,SKU-4140
FAC-06093,PROV-0421,"14490,43",Operaciones,26/10/2025,SKU-7712
FAC-06094,PROV-0071,"11302,45",Operaciones,30/1/2025,SKU-5726
FAC-06104,PROV-0549,"9274,22",Operaciones,18/11/2025,SKU-6503
FAC-06115,PROV-0083,"6637,05",Operaciones,30/11/2025,SKU-8983
FAC-06130,PROV-0608,"11038,57",Operaciones,31/7/2025,SKU-5504
FAC-06133,PROV-0820,"9036,35",Operaciones,11/11/2025,SKU-3711
FAC-06134,PROV-0345,"3239,91",Operaciones,7/4/2025,SKU-3752
FAC-06137,PROV-0045,"14349,12",Operaciones,20/10/2025,SKU-5382
FAC-06155,PROV-0681,"13911,41",Operaciones,19/8/2025,SKU-9364
FAC-06156,PROV-0544,"12564,19",Operaciones,11/11/2025,SKU-9307
FAC-06159,PROV-0067,"11850,78",Operaciones,12/5/2025,SKU-2799
FAC-06160,PROV-0405,"3188,6",Operaciones,4/4/2025,SKU-9204
FAC-06180,PROV-0743,"14946,9",Operaciones,24/5/2025,SKU-2277
FAC-06186,PROV-0128,"5057,3",Operaciones,6/7/2025,SKU-7376
FAC-06188,PROV-0590,"3045,62",Operaciones,10/3/2025,SKU-4498
FAC-06192,PROV-0743,"14482,1",Operaciones,14/5/2025,SKU-4500
FAC-06194,PROV-0561,"12210,25",Operaciones,31/5/2025,SKU-5424
FAC-06196,PROV-0187,"3010,53",Operaciones,1/5/2025,SKU-2002
FAC-06199,PROV-0315,"11739,54",Operaciones,14/2/2025,SKU-7204
FAC-06201,PROV-0380,"1003,09",Operaciones,24/2/2025,SKU-3507
FAC-06204,PROV-0255,"9822,19",Operaciones,28/10/2025,SKU-2535
FAC-06206,PROV-0650,"4272,83",Operaciones,9/7/2025,SKU-7951
FAC-06220,PROV-0152,"14686,9",Operaciones,3/4/2025,SKU-5252
FAC-06226,PROV-0470,"4920,81",Operaciones,9/11/2025,SKU-8843
FAC-06228,PROV-0157,"3756,86",Operaciones,28/3/2025,SKU-4666
FAC-06230,PROV-0174,"5267,13",Operaciones,16/4/2025,SKU-2024
FAC-06237,PROV-0034,"7574,68",Operaciones,6/6/2025,SKU-5065
FAC-06238,PROV-0130,"2387,38",Operaciones,21/2/2025,SKU-2291
FAC-06245,PROV-0890,"6810,49",Operaciones,14/5/2025,SKU-9377
FAC-06247,PROV-0228,"9267,47",Operaciones,25/9/2025,SKU-7650
FAC-06254,PROV-0454,"993,97",Operaciones,6/1/2025,SKU-5058
FAC-06258,PROV-0623,"5934,77",Operaciones,4/5/2025,SKU-7887
FAC-06264,PROV-0430,"5181,37",Operaciones,21/10/2025,SKU-4110
FAC-06268,PROV-0797,"2299,23",Operaciones,28/3/2025,SKU-3008
FAC-06285,PROV-0471,"9880,19",Operaciones,12/9/2025,SKU-9522
FAC-06287,PROV-0430,"6700,07",Operaciones,12/6/2025,SKU-2819
FAC-06291,PROV-0438,"10225,54",Operaciones,18/8/2025,SKU-2911
FAC-06296,PROV-0946,"14151,77",Operaciones,21/9/2025,SKU-1081
FAC-06301,PROV-0069,"4861,63",Operaciones,20/8/2025,SKU-5903
FAC-06306,PROV-0849,"3141,9",Operaciones,2/11/2025,SKU-7582
FAC-06314,PROV-0875,"7897,37",Operaciones,10/6/2025,SKU-7894
FAC-06343,PROV-0594,"9974,08",Operaciones,15/8/2025,SKU-8825
FAC-06344,PROV-0270,"436,96",Operaciones,12/7/2025,SKU-4379
FAC-06354,PROV-0728,"5414,28",Operaciones,18/10/2025,SKU-1577
FAC-06356,PROV-0718,"6790,66",Operaciones,26/8/2025,SKU-4056
FAC-06358,PROV-0962,"13154,36",Operaciones,14/6/2025,SKU-8696
FAC-06368,PROV-0926,"14863,04",Operaciones,2/11/2025,SKU-3366
FAC-06370,PROV-0541,"2779,01",Operaciones,18/6/2025,SKU-5808
FAC-06375,PROV-0737,"1967,2",Operaciones,25/8/2025,SKU-9111
FAC-06376,PROV-0956,"7009,91",Operaciones,6/7/2025,SKU-4284
FAC-06390,PROV-0731,"8421,39",Operaciones,19/8/2025,SKU-4066
FAC-06391,PROV-0741,"13410,84",Operaciones,3/3/2025,SKU-1637
FAC-06397,PROV-0433,"13351,14",Operaciones,5/10/2025,SKU-8286
FAC-06417,PROV-0706,"2050,12",Operaciones,21/2/2025,SKU-6427
FAC-06422,PROV-0990,"7601,73",Operaciones,15/2/2025,SKU-4210
FAC-06430,PROV-0899,"8101,77",Operaciones,5/9/2025,SKU-2635
FAC-06433,PROV-0350,"8925,64",Operaciones,21/3/2025,SKU-7567
FAC-06435,PROV-0722,"3124,37",Operaciones,1/11/2025,SKU-1936
FAC-06447,PROV-0610,"11716,86",Operaciones,10/10/2025,SKU-9408
FAC-06454,PROV-0799,"7272,23",Operaciones,23/8/2025,SKU-4657
FAC-06458,PROV-0192,"288,3",Operaciones,5/3/2025,SKU-3413
FAC-06461,PROV-0917,"4033,55",Operaciones,22/9/2025,SKU-9882
FAC-06467,PROV-0938,"14474,61",Operaciones,19/2/2025,SKU-3833
FAC-06471,PROV-0767,"12609,05",Operaciones,23/9/2025,SKU-9661
FAC-06479,PROV-0300,"5131,94",Operaciones,10/3/2025,SKU-1229
FAC-06491,PROV-0315,"5079,11",Operaciones,28/2/2025,SKU-3246
FAC-06497,PROV-0862,"10987,26",Operaciones,29/5/2025,SKU-8211
FAC-06505,PROV-0951,"2777,23",Operaciones,11/11/2025,SKU-8534
FAC-06510,PROV-0176,"11210,11",Operaciones,26/2/2025,SKU-8446
FAC-06511,PROV-0919,"4591,47",Operaciones,3/1/2025,SKU-7412
FAC-06521,PROV-0117,"7985,57",Operaciones,11/4/2025,SKU-2249
FAC-06522,PROV-0959,"14924,95",Operaciones,23/7/2025,SKU-3544
FAC-06531,PROV-0850,"9428,51",Operaciones,22/10/2025,SKU-7449
FAC-06533,PROV-0661,"5037,15",Operaciones,13/10/2025,SKU-3830
FAC-06544,PROV-0886,"3752,08",Operaciones,25/10/2025,SKU-9486
FAC-06547,PROV-0712,"14760,4",Operaciones,23/2/2025,SKU-9256
FAC-06554,PROV-0003,"2514,17",Operaciones,16/12/2025,SKU-6762
FAC-06555,PROV-0349,"4249,88",Operaciones,17/11/2025,SKU-5171
FAC-06557,PROV-0721,"1867,32",Operaciones,20/6/2025,SKU-5885
FAC-06558,PROV-0575,"5363,36",Operaciones,30/8/2025,SKU-6119
FAC-06572,PROV-0935,"10868,68",Operaciones,8/12/2025,SKU-6610
FAC-06573,PROV-0148,"2800,37",Operaciones,14/8/2025,SKU-8890
FAC-06584,PROV-0610,"8413,99",Operaciones,25/6/2025,SKU-8483
FAC-06587,PROV-0082,"7569,32",Operaciones,2/7/2025,SKU-1598
FAC-06589,PROV-0807,"339,93",Operaciones,10/2/2025,SKU-2362
FAC-06590,PROV-0732,1427,Operaciones,26/5/2025,SKU-8034
FAC-06598,PROV-0509,"841,22",Operaciones,29/4/2025,SKU-6332
FAC-06600,PROV-0293,"618,15",Operaciones,28/2/2025,SKU-6042
FAC-06603,PROV-0130,"2090,91",Operaciones,14/7/2025,SKU-8210
FAC-06605,PROV-0136,"4795,71",Operaciones,23/10/2025,SKU-3486
FAC-06606,PROV-0825,"12699,05",Operaciones,5/9/2025,SKU-5280
FAC-06613,PROV-0331,"9864,33",Operaciones,17/9/2025,SKU-1332
FAC-06614,PROV-0114,"4164,55",Operaciones,22/3/2025,SKU-4248
FAC-06619,PROV-0792,"651,6",Operaciones,28/10/2025,SKU-7177
FAC-06620,PROV-0428,"12741,22",Operaciones,24/11/2025,SKU-3541
FAC-06622,PROV-0452,"10764,83",Operaciones,15/10/2025,SKU-7962
FAC-06627,PROV-0667,"14713,18",Operaciones,25/7/2025,SKU-5937
FAC-06634,PROV-0007,"1863,87",Operaciones,18/11/2025,SKU-8445
FAC-06638,PROV-0561,"2625,67",Operaciones,2/4/2025,SKU-6991
FAC-06639,PROV-0516,"393,56",Operaciones,22/5/2025,SKU-1237
FAC-06640,PROV-0385,"9973,4",Operaciones,2/5/2025,SKU-4931
FAC-06670,PROV-0863,"9225,88",Operaciones,25/8/2025,SKU-8806
FAC-06671,PROV-0770,"11447,8",Operaciones,29/5/2025,SKU-5232
FAC-06677,PROV-0049,"5870,75",Operaciones,3/2/2025,SKU-4894
FAC-06678,PROV-0472,"9852,64",Operaciones,23/4/2025,SKU-6071
FAC-06684,PROV-0324,"14064,71",Operaciones,31/1/2025,SKU-6754
FAC-06686,PROV-0843,"1015,97",Operaciones,17/2/2025,SKU-1482
FAC-06687,PROV-0612,"10666,28",Operaciones,10/3/2025,SKU-7205
FAC-06693,PROV-0947,"13470,38",Operaciones,17/7/2025,SKU-5266
FAC-06699,PROV-0511,"6416,86",Operaciones,22/12/2025,SKU-1322
FAC-06701,PROV-0986,"891,29",Operaciones,29/10/2025,SKU-7775
FAC-06711,PROV-0033,10023,Operaciones,18/4/2025,SKU-1776
FAC-06730,PROV-0527,"12314,65",Operaciones,13/12/2025,SKU-2791
FAC-06734,PROV-0590,"1339,43",Operaciones,30/9/2025,SKU-3267
FAC-06735,PROV-0471,"4854,15",Operaciones,24/10/2025,SKU-4231
FAC-06739,PROV-0011,"9378,79",Operaciones,24/2/2025,SKU-4866
FAC-06743,PROV-0690,"8985,23",Operaciones,14/4/2025,SKU-1077
FAC-06744,PROV-0365,"7961,62",Operaciones,14/7/2025,SKU-3768
FAC-06749,PROV-0356,"12624,7",Operaciones,22/10/2025,SKU-7430
FAC-06751,PROV-0549,"14343,95",Operaciones,5/6/2025,SKU-7437
FAC-06752,PROV-0021,"14317,59",Operaciones,21/5/2025,SKU-5847
FAC-06754,PROV-0131,"10004,46",Operaciones,3/7/2025,SKU-2714
FAC-06769,PROV-0074,"8334,01",Operaciones,27/1/2025,SKU-9038
FAC-06772,PROV-0356,"11337,08",Operaciones,24/3/2025,SKU-7257
FAC-06775,PROV-0154,"11176,13",Operaciones,18/6/2025,SKU-8789
FAC-06779,PROV-0139,"9314,47",Operaciones,28/9/2025,SKU-4449
FAC-06782,PROV-0614,"1567,77",Operaciones,15/8/2025,SKU-9297
FAC-06783,PROV-0602,"14842,95",Operaciones,18/7/2025,SKU-7923
FAC-06785,PROV-0143,"5893,62",Operaciones,15/7/2025,SKU-2879
FAC-06792,PROV-0372,"600,96",Operaciones,19/10/2025,SKU-4461
FAC-06799,PROV-0889,"10116,79",Operaciones,28/3/2025,SKU-1774
FAC-06811,PROV-0938,"4557,94",Operaciones,16/1/2025,SKU-6487
FAC-06816,PROV-0325,"5501,37",Operaciones,2/11/2025,SKU-7167
FAC-06822,PROV-0902,"339,05",Operaciones,12/9/2025,SKU-6904
FAC-06832,PROV-0712,"3221,57",Operaciones,16/6/2025,SKU-5025
FAC-06838,PROV-0671,"623,06",Operaciones,27/1/2025,SKU-1553
FAC-06839,PROV-0621,"7707,99",Operaciones,8/9/2025,SKU-7554
FAC-06845,PROV-0184,"6394,79",Operaciones,4/11/2025,SKU-2532
FAC-06856,PROV-0003,"14354,62",Operaciones,19/2/2025,SKU-8212
FAC-06857,PROV-0554,"672,17",Operaciones,16/10/2025,SKU-9857
FAC-06866,PROV-0086,"10767,21",Operaciones,26/5/2025,SKU-8232
FAC-06897,PROV-0843,"4874,65",Operaciones,19/5/2025,SKU-6184
FAC-06900,PROV-0672,"1999,27",Operaciones,20/1/2025,SKU-3467
FAC-06903,PROV-0490,"9142,32",Operaciones,4/11/2025,SKU-7126
FAC-06907,PROV-0845,"8779,03",Operaciones,7/12/2025,SKU-7064
FAC-06912,PROV-0099,"2010,41",Operaciones,28/8/2025,SKU-8572
FAC-06915,PROV-0669,"13745,81",Operaciones,27/7/2025,SKU-2073
FAC-06924,PROV-0999,"377,64",Operaciones,4/2/2025,SKU-3649
FAC-06952,PROV-0499,"9063,22",Operaciones,25/12/2025,SKU-3956
FAC-06961,PROV-0662,"2119,58",Operaciones,19/11/2025,SKU-8160
FAC-06974,PROV-0326,"12293,34",Operaciones,21/3/2025,SKU-2591
FAC-06975,PROV-0623,"8540,53",Operaciones,26/8/2025,SKU-5949
FAC-06979,PROV-0960,"3488,46",Operaciones,23/4/2025,SKU-4186
FAC-06980,PROV-0871,"5051,51",Operaciones,24/9/2025,SKU-9739
FAC-06988,PROV-0009,"9740,49",Operaciones,15/2/2025,SKU-8281
FAC-07010,PROV-0752,"1710,2",Operaciones,13/11/2025,SKU-2567
FAC-07016,PROV-0798,"13967,38",Operaciones,17/11/2025,SKU-2616
FAC-07024,PROV-0687,"2165,25",Operaciones,2/10/2025,SKU-2397
FAC-07052,PROV-0974,"7009,27",Operaciones,17/12/2025,SKU-7430
FAC-07057,PROV-0345,"2939,77",Operaciones,1/5/2025,SKU-2924
FAC-07059,PROV-0704,"7095,99",Operaciones,23/1/2025,SKU-9648
FAC-07062,PROV-0712,"8884,5",Operaciones,24/9/2025,SKU-3479
FAC-07075,PROV-0941,"6972,96",Operaciones,18/12/2025,SKU-8740
FAC-07080,PROV-0576,"1074,28",Operaciones,19/8/2025,SKU-3611
FAC-07084,PROV-0270,"10412,8",Operaciones,5/8/2025,SKU-5422
FAC-07102,PROV-0116,"3655,36",Operaciones,21/12/2025,SKU-5348
FAC-07105,PROV-0983,"8690,2",Operaciones,30/9/2025,SKU-1557
FAC-07107,PROV-0003,"6917,87",Operaciones,23/10/2025,SKU-8692
FAC-07121,PROV-0838,"4990,06",Operaciones,19/2/2025,SKU-7111
FAC-07123,PROV-0490,"7675,73",Operaciones,26/9/2025,SKU-5459
FAC-07132,PROV-0706,"13236,08",Operaciones,15/11/2025,SKU-4189
FAC-07136,PROV-0176,"3138,17",Operaciones,25/6/2025,SKU-8375
FAC-07147,PROV-0384,"12125,97",Operaciones,29/1/2025,SKU-1589
FAC-07153,PROV-0109,"8001,22",Operaciones,29/3/2025,SKU-6907
FAC-07155,PROV-0483,"14481,82",Operaciones,23/1/2025,SKU-2155
FAC-07157,PROV-0681,"10129,74",Operaciones,18/11/2025,SKU-2076
FAC-07162,PROV-0757,"11575,84",Operaciones,3/11/2025,SKU-8113
FAC-07165,PROV-0558,"3170,9",Operaciones,18/11/2025,SKU-5601
FAC-07168,PROV-0817,"14341,44",Operaciones,14/11/2025,SKU-1797
FAC-07171,PROV-0097,"9981,11",Operaciones,19/12/2025,SKU-7152
FAC-07183,PROV-0761,"12030,71",Operaciones,13/2/2025,SKU-8065
FAC-07184,PROV-0515,"8686,39",Operaciones,28/6/2025,SKU-4106
FAC-07188,PROV-0593,"9786,38",Operaciones,20/8/2025,SKU-9441
FAC-07190,PROV-0770,"13594,84",Operaciones,9/12/2025,SKU-7707
FAC-07191,PROV-0338,"14682,25",Operaciones,3/10/2025,SKU-8634
FAC-07196,PROV-0199,"9308,62",Operaciones,19/2/2025,SKU-7126
FAC-07198,PROV-0818,"7560,25",Operaciones,9/12/2025,SKU-7106
FAC-07200,PROV-0537,"3696,25",Operaciones,4/11/2025,SKU-6819
FAC-07201,PROV-0125,"13484,94",Operaciones,1/9/2025,SKU-7737
FAC-07209,PROV-0413,"4900,67",Operaciones,2/10/2025,SKU-7056
FAC-07217,PROV-0989,"2126,06",Operaciones,13/1/2025,SKU-3058
FAC-07223,PROV-0249,"8961,24",Operaciones,4/4/2025,SKU-1258
FAC-07233,PROV-0484,"1389,24",Operaciones,22/3/2025,SKU-4206
FAC-07240,PROV-0168,"1158,11",Operaciones,25/10/2025,SKU-9807
FAC-07249,PROV-0054,"11527,28",Operaciones,11/4/2025,SKU-1289
FAC-07250,PROV-0308,"1319,51",Operaciones,12/4/2025,SKU-4342
FAC-07254,PROV-0541,"1441,79",Operaciones,22/7/2025,SKU-9803
FAC-07259,PROV-0278,"7449,65",Operaciones,10/1/2025,SKU-3775
FAC-07265,PROV-0423,"338,52",Operaciones,18/8/2025,SKU-6055
FAC-07268,PROV-0809,"8379,41",Operaciones,21/9/2025,SKU-6436
FAC-07275,PROV-0710,"1668,19",Operaciones,16/2/2025,SKU-4132
FAC-07281,PROV-0819,"3612,96",Operaciones,27/6/2025,SKU-2269
FAC-07287,PROV-0912,"4447,27",Operaciones,3/3/2025,SKU-6009
FAC-07294,PROV-0737,"14514,61",Operaciones,13/9/2025,SKU-8429
FAC-07296,PROV-0080,"12519,7",Operaciones,11/9/2025,SKU-2786
FAC-07298,PROV-0937,"1030,35",Operaciones,17/7/2025,SKU-6473
FAC-07301,PROV-0592,"5282,92",Operaciones,24/5/2025,SKU-6812
FAC-07304,PROV-0989,"13034,56",Operaciones,5/1/2025,SKU-9159
FAC-07324,PROV-0395,"9438,5",Operaciones,30/12/2025,SKU-1646
FAC-07332,PROV-0732,"7050,88",Operaciones,30/4/2025,SKU-7061
FAC-07376,PROV-0063,"11888,92",Operaciones,17/12/2025,SKU-8569
FAC-07386,PROV-0519,"11835,36",Operaciones,31/5/2025,SKU-4050
FAC-07388,PROV-0733,"14817,74",Operaciones,15/1/2025,SKU-5348
FAC-07389,PROV-0360,"9473,01",Operaciones,20/10/2025,SKU-3877
FAC-07391,PROV-0604,"8029,46",Operaciones,31/8/2025,SKU-1429
FAC-07393,PROV-0125,"10199,87",Operaciones,2/11/2025,SKU-8360
FAC-07400,PROV-0083,"7115,65",Operaciones,1/6/2025,SKU-3887
FAC-07403,PROV-0607,"4790,46",Operaciones,26/5/2025,SKU-4680
FAC-07419,PROV-0003,"10055,22",Operaciones,13/1/2025,SKU-4287
FAC-07420,PROV-0174,"3698,13",Operaciones,18/4/2025,SKU-4450
FAC-07421,PROV-0619,"4468,64",Operaciones,21/3/2025,SKU-1037
FAC-07425,PROV-0106,"8963,64",Operaciones,17/7/2025,SKU-6530
FAC-07426,PROV-0550,"2071,32",Operaciones,10/6/2025,SKU-2492
FAC-07441,PROV-0194,"7247,75",Operaciones,22/1/2025,SKU-6279
FAC-07447,PROV-0979,"7346,68",Operaciones,5/3/2025,SKU-3214
FAC-07454,PROV-0279,"1906,47",Operaciones,9/4/2025,SKU-4880
FAC-07459,PROV-0969,"8285,47",Operaciones,21/5/2025,SKU-1059
FAC-07471,PROV-0082,"5599,29",Operaciones,18/7/2025,SKU-2534
FAC-07482,PROV-0491,"10525,99",Operaciones,5/8/2025,SKU-1553
FAC-07491,PROV-0494,"10295,07",Operaciones,21/3/2025,SKU-5865
FAC-07493,PROV-0453,"9875,43",Operaciones,7/7/2025,SKU-3724
FAC-07494,PROV-0497,"8664,25",Operaciones,6/11/2025,SKU-2428
FAC-07499,PROV-0653,"8951,76",Operaciones,22/7/2025,SKU-9452
FAC-07507,PROV-0284,"14272,72",Operaciones,20/10/2025,SKU-4024
FAC-07510,PROV-0392,"292,69",Operaciones,30/12/2025,SKU-4562
FAC-07511,PROV-0180,"1583,26",Operaciones,9/3/2025,SKU-4040
FAC-07515,PROV-0190,"7544,01",Operaciones,15/6/2025,SKU-4642
FAC-07520,PROV-0006,"14760,66",Operaciones,10/9/2025,SKU-3976
FAC-07521,PROV-0474,"5834,73",Operaciones,31/3/2025,SKU-8396
FAC-07529,PROV-0426,"8517,58",Operaciones,22/3/2025,SKU-3228
FAC-07530,PROV-0908,"11934,32",Operaciones,28/1/2025,SKU-1542
FAC-07531,PROV-0448,"4643,03",Operaciones,26/8/2025,SKU-4715
FAC-07536,PROV-0091,"8645,95",Operaciones,6/7/2025,SKU-2823
FAC-07549,PROV-0765,"10916,71",Operaciones,5/12/2025,SKU-2392
FAC-07550,PROV-0874,"9936,55",Operaciones,1/7/2025,SKU-7845
FAC-07558,PROV-0589,"1308,89",Operaciones,12/5/2025,SKU-2286
